4.500000000000000111e-01
7.099999999999999645e-01
9.899999999999999911e-01
1.290000000000000036e+00
1.590000000000000080e+00
1.860000000000000098e+00
2.100000000000000089e+00
2.279999999999999805e+00
2.399999999999999911e+00
2.450000000000000178e+00
2.450000000000000178e+00
2.410000000000000142e+00
2.330000000000000071e+00
2.240000000000000213e+00
2.140000000000000124e+00
2.049999999999999822e+00
1.959999999999999964e+00
1.889999999999999902e+00
1.820000000000000062e+00
1.750000000000000000e+00
1.679999999999999938e+00
1.590000000000000080e+00
1.489999999999999991e+00
1.370000000000000107e+00
1.239999999999999991e+00
1.100000000000000089e+00
9.599999999999999645e-01
8.100000000000000533e-01
6.600000000000000311e-01
5.100000000000000089e-01
3.499999999999999778e-01
1.900000000000000022e-01
2.000000000000000042e-02
-1.600000000000000033e-01
-3.400000000000000244e-01
-5.100000000000000089e-01
-6.899999999999999467e-01
-8.599999999999999867e-01
-1.020000000000000018e+00
-1.169999999999999929e+00
-1.310000000000000053e+00
-1.439999999999999947e+00
-1.570000000000000062e+00
-1.689999999999999947e+00
-1.800000000000000044e+00
-1.899999999999999911e+00
-1.979999999999999982e+00
-2.049999999999999822e+00
-2.089999999999999858e+00
-2.109999999999999876e+00
-2.089999999999999858e+00
-2.049999999999999822e+00
-1.979999999999999982e+00
-1.889999999999999902e+00
-1.800000000000000044e+00
-1.699999999999999956e+00
-1.610000000000000098e+00
-1.520000000000000018e+00
-1.429999999999999938e+00
-1.350000000000000089e+00
-1.280000000000000027e+00
-1.199999999999999956e+00
-1.110000000000000098e+00
-1.010000000000000009e+00
-9.100000000000000311e-01
-8.100000000000000533e-01
-6.999999999999999556e-01
-5.999999999999999778e-01
-5.000000000000000000e-01
-4.000000000000000222e-01
-2.800000000000000266e-01
-1.499999999999999944e-01
1.000000000000000021e-02
2.000000000000000111e-01
4.400000000000000022e-01
7.099999999999999645e-01
1.010000000000000009e+00
1.330000000000000071e+00
1.649999999999999911e+00
1.939999999999999947e+00
2.189999999999999947e+00
2.390000000000000124e+00
2.509999999999999787e+00
2.569999999999999840e+00
2.569999999999999840e+00
2.520000000000000018e+00
2.439999999999999947e+00
2.339999999999999858e+00
2.240000000000000213e+00
2.140000000000000124e+00
2.060000000000000053e+00
2.000000000000000000e+00
1.939999999999999947e+00
1.879999999999999893e+00
1.820000000000000062e+00
1.739999999999999991e+00
1.649999999999999911e+00
1.540000000000000036e+00
1.409999999999999920e+00
1.460000000000002407e+00
1.435000000000002052e+00
1.397499999999999964e+00
1.367499999999999716e+00
1.314999999999999947e+00
1.242500000000000160e+00
1.139999999999999902e+00
1.037499999999999645e+00
9.299999999999997158e-01
7.749999999999999112e-01
6.325000000000001732e-01
4.774999999999995914e-01
3.350000000000001865e-01
2.049999999999997380e-01
8.500000000000063061e-02
-1.000000000000000888e-02
-1.324999999999996181e-01
-2.250000000000003109e-01
-2.624999999999995115e-01
-2.375000000000000444e-01
-1.524999999999998579e-01
-1.500000000000012434e-02
1.275000000000003908e-01
2.999999999999991562e-01
4.750000000000005329e-01
6.600000000000005862e-01
8.150000000000008349e-01
9.100000000000001421e-01
9.950000000000003286e-01
1.072499999999999565e+00
1.132499999999999396e+00
1.172500000000000320e+00
1.225000000000000311e+00
1.269999999999999352e+00
1.327500000000000346e+00
1.387500000000000400e+00
1.457500000000000462e+00
1.507500000000000284e+00
1.557500000000000107e+00
1.632499999999999840e+00
1.727500000000000480e+00
1.817499999999999449e+00
1.897499999999999964e+00
2.015000000000000568e+00
2.130000000000000782e+00
2.220000000000000639e+00
2.299999999999999822e+00
